subject,channel,alpha,f1,drop_pp
4,2,0.25,0.8787666098079259,0.3513251398809203
4,2,0.0,0.8693666518968921,1.2913209309842966
4,3,1.0,0.8822798612067351,0.0
4,3,0.75,0.8849380888693366,-0.26582276626014867
4,3,0.5,0.8616542391596178,2.0625622047117265
4,3,0.25,0.8679483949669955,1.4331466239739576
4,3,0.0,0.8566787138064882,2.560114740024688
4,4,1.0,0.8822798612067351,0.0
4,4,0.75,0.8805386407185318,0.17412204882032434
4,4,0.5,0.8829822707422286,-0.07024095354934978
4,4,0.25,0.87938675785289,0.28931033538450723
4,4,0.0,0.8778591794532075,0.4420681753527611
4,5,1.0,0.8822798612067351,0.0
4,5,0.75,0.8829056291068519,-0.06257679001168137
4,5,0.5,0.8674362761765819,1.484358503015315
4,5,0.25,0.8684373784853865,1.3842482721348581
4,5,0.0,0.8684373784853865,1.3842482721348581
4,6,1.0,0.8822798612067351,0.0
4,6,0.75,0.8871153953056081,-0.4835534098873051
4,6,0.5,0.8858195481383888,-0.35396869316537405
4,6,0.25,0.888905967891475,-0.6626106684739952
4,6,0.0,0.888905967891475,-0.6626106684739952
4,7,1.0,0.8822798612067351,0.0
4,7,0.75,0.8947344024974856,-1.245454129075052
4,7,0.5,0.9072538411961703,-2.497397998943518
4,7,0.25,0.9107704106532246,-2.8490549446489544
4,7,0.0,0.9131352931435007,-3.0855431936765654
4,8,1.0,0.8822798612067351,0.0
4,8,0.75,0.8949062534547519,-1.262639224801687
4,8,0.5,0.89642360445717,-1.4143743250434881
4,8,0.25,0.8886960861966245,-0.6416224989889474
4,8,0.0,0.9014102783216336,-1.913041711489849
5,0,1.0,0.6560416850897812,0.0
5,0,0.75,0.6663839691171567,-1.034228402737547
5,0,0.5,0.6700813265919684,-1.4039641502187172
5,0,0.25,0.6570617263957172,-0.10200413059360258
5,0,0.0,0.6345259332539516,2.1515751835829655
5,1,1.0,0.6560416850897812,0.0
5,1,0.75,0.6702028983659203,-1.4161213276139062
5,1,0.5,0.6787380265745964,-2.269634148481514
5,1,0.25,0.6792170218012337,-2.3175336711452443
5,1,0.0,0.6716725883048057,-1.5630903215024472
5,2,1.0,0.6560416850897812,0.0
5,2,0.75,0.666056310202898,-1.0014625113116793
5,2,0.5,0.6766054908666861,-2.0563805776904864
5,2,0.25,0.6800327434248434,-2.399105833506221
5,2,0.0,0.6801795379241014,-2.413785283432013
5,3,1.0,0.6560416850897812,0.0
5,3,0.75,0.6710277385180172,-1.4986053428236001
5,3,0.5,0.6831993778053291,-2.715769271554791
5,3,0.25,0.6890309310826425,-3.298924599286124
5,3,0.0,0.6877253325138517,-3.1683647424070482
5,4,1.0,0.6560416850897812,0.0
5,4,0.75,0.6486876914386529,0.7353993651128321
5,4,0.5,0.6440388253265401,1.2002859763241114
